view_id,from,vias,to,maneuver_type,maneuver_modifier,first_lane_from_right,lanes,entry,entry_out,all_number,lat,lon,cases,city_code
11428898568_11166665050_9883039367,11428898568,11166665050,9883039367,continue,uturn,0,0,3,1,3,1.358207,103.728418,"A-6VMKQSXGWIPC,A-6VKONIFWWH6E,A-6VL3FE8WWJGJ",SIN
1218572764_1218572717_1218572778,1218572764,1218572717,1218572778,continue,uturn,0,0,3,1,3,1.311511,103.758514,"A-6VMQT3EWWFKA,A-6VM3QSEGWGIN,A-6VMHWIGWWFN5",SIN
5227270352_5227270353_4598923576,5227270352,5227270353,4598923576,continue,uturn,0,0,3,1,3,1.283732,103.813136,"A-6VLPN3KGWF4B,A-6VKMMI9GWG9K,A-6VM4ANHGWGUX",SIN
567939730_3600177761_3600177763,567939730,3600177761,3600177763,roundabout,uturn,0,0,3,1,3,1.346864,103.689758,"A-6VLUOF5GWGOV,A-6VLBER6WWGW5,A-6VKLCHKWWIUJ",SIN
5680786557_5680786556_8651062473,5680786557,5680786556,8651062473,continue,uturn,0,0,3,2,3,1.403255,103.74293,"A-6VMA8TGGWIQQ,A-6VM6VKMWWGW5,A-6VKFOJNWWGOV",SIN
7045860059_1138468073_5264750454,7045860059,1138468073,5264750454,continue,uturn,0,1,3,2,3,1.344754,103.704336,"A-6VKMLT8GWGBX,A-6VKDCPXGWG9K,A-6VKMLT8GWGBX",SIN
7171122719_7171122746_7171105480_7171105481,7171122719,"7171122746,7171105480",7171105481,continue,uturn,0,1,3,2,3,1.451021,103.826645,"A-6VMWL94WWHRO,A-6VO7VOSGWF6A,A-6VL9ED3GWFN5",SIN
7690499978_6762835534_7690499979,7690499978,6762835534,7690499979,continue,uturn,0,1,3,2,3,1.44597,103.831323,"A-6VNVVEXG2JAU,A-6VLRFQLGWGBX,A-6VO72O8GWHS5",SIN
7991431321_5268873461_5268873460,7991431321,5268873461,5268873460,continue,uturn,0,0,3,2,3,1.429814,103.784462,"A-6VLTH7TGWEVJ,A-6VLQVKBWWI2G,A-6VLTH7TGWEVJ",SIN
12014939185_5863220853_6958977543_6958977545_5863220855_12014939184,12014939185,"5863220853,6958977543,6958977545,5863220855",12014939184,continue,uturn,0,2,4,2,3,1.413281,103.911384,"A-6VMDNCQGWFN5,A-6VL85A9GWJUF,A-6VN9TRDGWIWG",SIN
1287552980_1275466760_1275466741,1287552980,1275466760,1275466741,continue,uturn,0,0,3,1,3,1.307321,103.832115,"A-6VMXHORWWIAI,A-6VMWP4IGWIXJ,A-6VMWP4IGWIXJ",SIN
244155106_5148516213_5148516212,244155106,5148516213,5148516212,continue,uturn,0,1,3,2,3,1.371437,103.705855,"A-6VKRO46WWH2A,A-6VKACTLWWG9K,A-6VMCVF9WWJWN",SIN
2489445723_2489445722_3106295786,2489445723,2489445722,3106295786,continue,uturn,0,0,3,2,3,1.35598,103.875627,"A-6VMWULWW2H6W,A-6VMXUUDWWJGJ,A-6VLURNHWWIAI",SIN
5264739403_3084109357_5256734338_4600582779_4600582780_244907908_7935119045,5264739403,"3084109357,5256734338,4600582779,4600582780,244907908",7935119045,continue,uturn,0,1,4,2,3,1.417993,103.840423,"A-6VMRW3MGWHIG,A-6VKA8MVWWIJ3,A-6VO39XDWWGVH",SIN
6043474107_6043474108_1836674800,6043474107,6043474108,1836674800,continue,uturn,0,0,3,1,3,1.276237,103.841188,"A-6VKTKH9GWETN,A-6VLVXLAWWE69,A-6VKJNLNGWIWG",SIN
7171310370_8681133418_8681133417_7171310373,7171310370,"8681133418,8681133417",7171310373,continue,uturn,0,1,4,3,3,1.369796,103.764943,"A-6VLD9DNGWHIQ,A-6VNTIN6WWHS5,A-6VMJQ56GWI2G",SIN
7764103763_1167567993_1748996467_1748996457_1167568001_7764103762,7764103763,"1167567993,1748996467,1748996457,1167568001",7764103762,continue,uturn,0,2,4,1,3,1.410813,103.899697,"A-6VO28GUGWJ73,A-6VMCF6DWWIWG,A-6VKHT4SGWH6W",SIN
7998630610_5186484111_244492322_1867272466_5186484110_7998630611,7998630610,"5186484111,244492322,1867272466,5186484110",7998630611,continue,uturn,0,2,4,1,3,1.43302,103.80161,"A-6VKDLE9WWIWG,A-6VKFPBKWWJV2,A-6VKATNJGWIPC",SIN
8208625568_8208625567_8208625572,8208625568,8208625567,8208625572,continue,uturn,0,0,3,2,3,1.367978,103.940042,"A-6VM8NBSGWJDN,A-6VN8AHWWWHRO,A-6VO7NDGWWJAU",SIN
8323127401_2674330607_11537249475,8323127401,2674330607,11537249475,continue,uturn,0,0,4,4,3,1.364914,103.967439,"A-6VLOMIMGWFN5,A-6VL4L3JGWJWN,A-6VKNFMPWWFKA",SIN
8396065770_4594226280_243702588_8396065771,8396065770,"4594226280,243702588",8396065771,continue,uturn,0,1,4,3,3,1.385738,103.763705,"A-6VMHCK3GWHRO,A-6VLH4HOGWFGS,A-6VMNMSOWWI2G",SIN
10784278948_10784278958_10784278957_10784278946,10784278948,"10784278958,10784278957",10784278946,continue,uturn,0,0,4,3,3,1.358472,103.886854,"A-6VLTO52WWG5C,A-6VN9BXAGWIQQ,A-6VLHS82WWHIQ",SIN
11358559802_11358559803_11358559806,11358559802,11358559803,11358559806,continue,uturn,0,0,3,2,3,1.317945,103.759442,"A-6VKQACFWWE69,A-6VO7M7HG2JQ2,A-6VKKHPSGWHIG",SIN
1819020056_1819020085_1819020089,1819020056,1819020085,1819020089,continue,uturn,0,0,3,2,3,1.33551,103.960157,"A-6VMLDEQWWE88,A-6VMH2O2GWJWN,A-6VLJCNTGWJUF",SIN
2467388892_2467388879_2467388861_7679929013,2467388892,"2467388879,2467388861",7679929013,continue,uturn,0,1,3,2,3,1.397618,103.746388,"A-6VL2KJCWWIXJ,A-6VMGM7JWWFRG,A-6VLL27QGWJUF",SIN
4612790403_4612790402_5286610264,4612790403,4612790402,5286610264,continue,uturn,0,0,3,2,3,1.444179,103.772566,"A-6VMJ63VWWFRG,A-6VNHRMLGWJQ2,[A-6VMB7L8WWJ2I, A-6VMB7L8WWJ2I]",SIN
5214691419_5214760453_7636225501_7127454753,5214691419,"5214760453,7636225501",7127454753,continue,uturn,0,0,4,3,3,1.450574,103.792757,"A-6VLRW5BGWH6W,A-6VKHBW8WWJUI,A-6VKFQQBWWF44",SIN
6751845232_6751845223_2414213159,6751845232,6751845223,2414213159,continue,uturn,0,1,3,2,3,1.38829,103.771548,"LatLngNav-1727931120,LatLngNav-1727932517,LatLngNav-1727932097",SIN
6934903275_380569669_380569666,6934903275,380569669,380569666,continue,uturn,0,1,3,2,3,1.359079,103.884803,"A-6VLL65RGWIAI,A-6VKOGXRWWGW5,A-6VL6GDLWWFKA",SIN
7085579044_3570904792_3570909193,7085579044,3570904792,3570909193,continue,uturn,0,0,3,2,3,1.27172,103.806902,"A-6VM8FODWWJQ5,A-6VOAKERWWECC,[A-6VMT2BRWWJWN, A-6VMT2BRWWJWN, A-6VMT2BRWWJWN]",SIN
7874611598_4670008836_4670008837_4670008838_4661984546_7874611599,7874611598,"4670008836,4670008837,4670008838,4661984546",7874611599,continue,uturn,0,0,4,1,3,1.354187,103.929865,"A-6VKI3OCGWIWG,A-6VKOTJMWWJFG,A-6VLKDX7GWHKI",SIN
8087867616_5251284315_6113584620,8087867616,5251284315,6113584620,continue,uturn,0,0,3,2,3,1.351914,103.851081,"A-6VIPRBGGWHI6,A-6VO5O3DGWJ73,A-6VKRQR5WWIXJ",SIN
8310033082_4646059961_4648597085_1840034303_1840034305_8310033083,8310033082,"4646059961,4648597085,1840034303,1840034305",8310033083,continue,uturn,0,1,3,1,3,1.367837,103.959701,"A-6VMQPD2WWETN,A-6VLB6MBWWIAI,A-6VKRVEXGWFL6",SIN
2327165099_2327164733_4488401400_4488401401_246133824_246133814,2327165099,"2327164733,4488401400,4488401401,246133824",246133814,continue,uturn,0,1,3,1,3,1.335686,103.718871,"A-6VLWV8DWWIQQ,LatLngNav-1727965946,A-6VKFAPCGWEP2",SIN
4952030820_10651546949_10651546950_10651546951,4952030820,"10651546949,10651546950",10651546951,continue,uturn,0,0,3,2,3,1.426262,103.796842,"A-6VLERACWWIUJ,A-6VMGD5OGWH6W,A-6VLJ2C5GWJWN",SIN
5116192777_5116192776_7561385940,5116192777,5116192776,7561385940,continue,uturn,0,0,3,1,3,1.3301,103.933432,"A-6VMHDQ6WWEXC,A-6VNR96IG2HC5,A-6VNISSTW2JQ2",SIN
5228706935_2577843480_1599179206_246158641_2577843482_5228706930,5228706935,"2577843480,1599179206,246158641,2577843482",5228706930,continue,uturn,0,2,3,1,3,1.334749,103.69896,"A-6VMC7XLWWJA2,A-6VLIJHOWWIPC,A-6VKVKFWWWJMM",SIN
5272378186_4605461408_5189504805,5272378186,4605461408,5189504805,continue,uturn,0,0,3,1,3,1.297068,103.895543,"A-6VKLWCWWWIJ3,A-6VLPXHGGWGBX,A-6VK9UR8GWG5M",SIN
5599381668_5599381667_5241414011_2376694444,5599381668,"5599381667,5241414011",2376694444,continue,uturn,0,0,4,3,3,1.313097,103.927568,"A-6VLI6AVWWGW5,A-6VN5WINGWJ2I,A-6VO8TTRWWJAU",SIN
5930580307_7111640989_6427398782_5930580318,5930580307,"7111640989,6427398782",5930580318,continue,uturn,0,0,3,2,3,1.413356,103.87196,"A-6VLSRJRWWFQH,LatLngNav-1727930538782,A-6VKLVA2WWGBX",SIN
6542418708_6542418710_6542418711,6542418708,6542418710,6542418711,continue,uturn,0,0,3,2,3,1.311042,103.857,"A-6VLR2UTWWJNX,A-6VLUHG2GWGIN,A-6VMK58PWWH2A",SIN
6821534796_5219012893_5219012894,6821534796,5219012893,5219012894,continue,uturn,0,0,3,2,3,1.300286,103.911397,"A-6VLGR8FGWEXC,A-6VL9FG3GWJDN,A-6VMF72TWWEP2",SIN
6885985125_6872855599_1734250374,6885985125,6872855599,1734250374,continue,uturn,0,0,3,2,3,1.384794,103.752634,"A-6VK8LIEGWI2G,A-6VOWNCKGWHS5,A-6VK6RP9GWE28",SIN
7025063940_3567545365_3567545793,7025063940,3567545365,3567545793,continue,uturn,0,1,3,1,3,1.325404,103.848813,"A-6VL68WUGWE28,A-6VLMKIWGWJUI,A-6VKT392WWFGS",SIN
7690440000_4004994501_7690440007,7690440000,4004994501,7690440007,continue,uturn,0,1,3,2,3,1.405629,103.897651,"A-6VKG2GSWWG5M,A-6VL4LHPGWJMM,A-6VLV5BIWWHIG",SIN
8123150544_4739153751_4739153741_4739153743_4739153752_8123150543,8123150544,"4739153751,4739153741,4739153743,4739153752",8123150543,continue,uturn,0,0,4,2,3,1.447534,103.83535,"A-6VM582HWWGIN,A-6VKT9EUGWIWG,A-6VHKXGUWWERH",SIN
8219312378_4598539859_6630825470,8219312378,4598539859,6630825470,continue,uturn,0,1,3,1,3,1.351869,103.892529,"A-6VMPTAAWWJ2I,A-6VO5TKFGWIRT,A-6VLDCDBGWEP2",SIN
8247533663_4598971309_5596811243_8655451976,8247533663,"4598971309,5596811243",8655451976,continue,uturn,0,0,4,3,3,1.317637,103.908597,"A-6VMB26DGWFRG,A-6VKGK3IGWIPC,A-6VMU58GGWEXC",SIN
8323413887_242589246_2674717986_8323413888,8323413887,"242589246,2674717986",8323413888,continue,uturn,0,1,4,3,3,1.358928,103.96986,"A-6VNVIU2GWHKL,A-6VMO5T6GWJQ5,A-6VOXARPWWFQW",SIN
8383952637_8383952640_8383952642,8383952637,8383952640,8383952642,continue,uturn,0,0,3,2,3,1.334388,103.723587,"A-6VMTMTNGWGUX,A-6VK25VBWWFN5,A-6VMLS89WWIJ3",SIN
8393172620_3864247789_4745948568_5214772837_5214772838_8393172619,8393172620,"3864247789,4745948568,5214772837,5214772838",8393172619,continue,uturn,0,0,4,1,3,1.327647,103.679416,"A-6VMX9PJWWEP2,A-6VKMP5CWWGW5,A-6VLW6QEGWFHJ",SIN
8417137191_1322834704_1380106976_2584493576_2584493577_8417137190,8417137191,"1322834704,1380106976,2584493576,2584493577",8417137190,continue,uturn,0,1,4,1,3,1.274409,103.62984,"A-6VLAU2PWWJWN,A-6VKV49VGWH6W,A-6VO9TAFGWESL",SIN
9282917869_9282917866_9282917859,9282917869,9282917866,9282917859,continue,uturn,0,0,3,2,3,1.380214,103.770316,"A-6VM9DBHGWJ2I,A-6VOWO8SWWJAU,A-6VMIJRAWWJQ5",SIN
10186198008_10186198004_10182198720,10186198008,10186198004,10182198720,continue,uturn,0,0,3,2,3,1.420262,103.911112,"A-6VMNT9UWWETN,A-6VKQ5T8GWHIG,A-6VKULGHGWGW5",SIN
10556741731_10556741732_6040936671,10556741731,10556741732,6040936671,continue,uturn,0,0,3,2,3,1.33408,103.748721,"A-6VMEU7LGWFN5,A-6VLV6LJWWFQH,A-6VLAJT5WWJ2I",SIN
10701893809_10701874104_10701893810,10701893809,10701874104,10701893810,continue,uturn,0,0,3,2,3,1.314547,103.758655,"A-6VL9MHWWWJC2,A-6VMDQ32GWI2G,A-6VMDQ32GWI2G",SIN
10833955163_10833955162_4616251695,10833955163,10833955162,4616251695,continue,uturn,0,0,3,2,3,1.454093,103.8162,"A-6VK7UHNWWFN5,A-6VM2JTTGWJMM,LatLngNav-1727954697982",SIN
1100010877_259399265_1849457955,1100010877,259399265,1849457955,roundabout,uturn,0,0,3,1,3,1.323054,103.913658,"A-6VLPO8SWWIWG,A-6VLVAD4GWIJ3,A-6VLVAD4GWIJ3",SIN
1741821684_1741821750_5175509697,1741821684,1741821750,5175509697,exit roundabout,uturn,0,0,3,2,3,1.240038,103.837287,"A-6VLN9UIGWE28,A-6VKDLC4WWIAI,A-6VL63Q5GWJNX",SIN
1852867987_4438842719_4438842721,1852867987,4438842719,4438842721,continue,uturn,0,0,3,2,3,1.374191,103.692184,"A-6VMC8I5GWGUX,A-6VLT4ENWWE28,A-6VLT4ENWWE28",SIN
3711409993_3972686274_7652288268,3711409993,3972686274,7652288268,continue,uturn,0,0,3,2,3,1.388203,103.843519,"A-6VL33MJGWG9K,A-6VMFUEXG2FHJ,LatLngNav-1727951264",SIN
8163017971_368921578_2274882221_2274882120_411685204_8163017972,8163017971,"368921578,2274882221,2274882120,411685204",8163017972,continue,uturn,0,1,4,1,3,1.402641,103.899428,"A-6VKLQKTGWIJ3,A-6VL9SCKGWJGJ,A-6VKN3CVWWF44",SIN
8323296328_2857985010_8323271733,8323296328,2857985010,8323271733,continue,uturn,0,0,3,2,3,1.369305,103.950406,"A-6VNMFK2GWEJU,A-6VLQ5KGWWJFG,A-6VMU8UOWWF4B",SIN
8347562095_5146794617_5036071165_4724826059_4260914403_8347562096,8347562095,"5146794617,5036071165,4724826059,4260914403",8347562096,continue,uturn,0,1,4,1,3,1.354513,103.741824,"A-6VNWEPXGWFF9,A-6VLWW56GWJMM,A-6VMUNMSGWH2A",SIN
9661848631_9661848636_4600448914_4424926779,9661848631,"9661848636,4600448914",4424926779,continue,uturn,0,0,3,2,3,1.387043,103.75914,"A-6VLGQHXGWETN,A-6VMDFX7WWH2A,A-6VLD345GWIAI",SIN
10697321408_1840086277_10597160798_10697321407,10697321408,"1840086277,10597160798",10697321407,continue,uturn,0,1,3,2,3,1.373954,103.963627,"LatLngNav-1727928040320,A-6VMPH52GWFKA,A-6VM9ENFGWEXC",SIN
11205085565_7949484302_7949484293_8208638233_8208638155_12129024269,11205085565,"7949484302,7949484293,8208638233,8208638155",12129024269,continue,uturn,0,0,4,1,3,1.356204,103.730505,"A-6VO2L4OWWFWI,A-6VKCJ8PGWF44,LatLngNav-1727975319215",SIN
11366254837_5216814064_5216814063,11366254837,5216814064,5216814063,continue,uturn,0,0,3,2,3,1.351794,103.928716,"A-6VNSJMXGWFWI,A-6VKA7WHWWJUI,A-6VKVD4JWWGW5",SIN
1849457956_1849457957_5216685285,1849457956,1849457957,5216685285,exit roundabout,uturn,0,0,3,2,3,1.323096,103.91359,"A-6VLVAD4GWIJ3,A-6VLPO8SWWIWG,A-6VLVAD4GWIJ3",SIN
4607066644_7353147913_7353147917_4607066644,4607066644,"7353147913,7353147917",4607066644,continue,uturn,0,0,4,3,3,1.450524,103.81686,"A-6VK7PIFGWIAI,A-6VMDTRMGWGUX,A-6VKT36LWWGIN",SIN
5175392043_4675670608_5175392042,5175392043,4675670608,5175392042,continue,uturn,0,0,3,2,3,1.330531,103.942457,"A-6VKMSI9WWGOV,A-6VO7S9LGWHS5,A-6VKC8QTWWG5M",SIN
5227311524_1884429750_5632340875_6564814728_6564814711_2957069464,5227311524,"1884429750,5632340875,6564814728,6564814711",2957069464,continue,uturn,0,1,4,2,3,1.367168,103.775415,"A-6VLOL9MGWH6W,A-6VLFF2BWWFN5,A-6VL67PGGWIAI",SIN
5233968860_230877776_370789214,5233968860,230877776,370789214,continue,uturn,0,2,4,1,3,1.337628,103.896205,"A-6VLL7DUGWJDN,A-6VKI3G7GWJFG,A-6VKKTKOWWHRG",SIN
5686730067_5686730069_8184021810,5686730067,5686730069,8184021810,continue,uturn,0,0,3,2,3,1.376356,103.875338,"A-6VL9DKRWWIXJ,LatLngNav-1727950901,A-6VMLMAUGWH6W",SIN
6987906635_4734863622_4733003086_6968039443,6987906635,"4734863622,4733003086",6968039443,continue,uturn,0,1,4,3,3,1.307756,103.777241,"A-6VM54GBGWIWG,A-6VNC89NWWJ2I,A-6VLAO7RWWG5M",SIN
8414386507_244134669_1863993106_4724860606_4604814456_8414386508,8414386507,"244134669,1863993106,4724860606,4604814456",8414386508,continue,uturn,0,1,4,1,3,1.349727,103.739518,"A-6VMCFNXGWGJ5,[A-6VMTXD4WWE69, A-6VMTXD4WWE69],A-6VMX2C2GWG5M",SIN
10907429026_9286532401_9510096973_10904189702_9286499110_10599978995,10907429026,"9286532401,9510096973,10904189702,9286499110",10599978995,continue,uturn,0,0,4,1,3,1.406719,103.913243,"A-6VKMVT6W2FF9,A-6VO4MK4WWHKL,A-6VM98TGWWHIQ",SIN
5177154844_6906348899_5177154843,5177154844,6906348899,5177154843,continue,uturn,0,1,3,2,3,1.39926,103.872772,"A-6VN24XIGWIJ3,A-6VLX2X7GWH6E,A-6VMA9WKGWFHJ",SIN
5184792485_5184792475_5184792484,5184792485,5184792475,5184792484,continue,uturn,0,0,3,2,3,1.378261,103.747308,"A-6VMLCS3WWFL6,A-6VO4MORWWJ73,A-6VKC5U2GWIXJ",SIN
5220474839_246626660_1864383435_246626647_246626679_5220474840,5220474839,"246626660,1864383435,246626647,246626679",5220474840,continue,uturn,0,1,4,1,3,1.330573,103.638861,"A-6VLJPU8WWI2G,A-6VOXN5HGWFWI,LatLngNav-1727998275",SIN
5680786008_9244634351_4612893363_244322155,5680786008,"9244634351,4612893363",244322155,continue,uturn,0,0,3,2,3,1.443105,103.778388,"A-6VKSESNWWF4B,A-6VLXDREGWGOV,A-6VKCTAHGWIJ3",SIN
6195003765_8164456043_4299794689,6195003765,8164456043,4299794689,continue,uturn,0,1,3,2,3,1.304287,103.833343,"A-6VMHBN9WWEP2,A-6VLPVHSWWFKA,A-6VLPVHSWWFKA",SIN
6909887798_6656301743_1843452066_246293893,6909887798,"6656301743,1843452066",246293893,continue,uturn,0,1,3,2,3,1.31264,103.764015,"A-6VMF24FGWHKI,A-6VLT4OQWWJFG,A-6VMKLCPGWFP5",SIN
7353147916_7353147917_7353147913_7353147918,7353147916,"7353147917,7353147913",7353147918,continue,uturn,0,0,3,2,3,1.450567,103.816845,"LatLngNav-1727947846,A-6VM36GOGWEXC,A-6VKORIVGWIPC",SIN
11364101579_11364101617_11364101618,11364101579,11364101617,11364101618,continue,uturn,0,0,4,3,3,1.366603,103.774159,"A-6VKIVP5GWJUI,A-6VL5EQBWWFGS,A-6VKIVP5GWJUI",SIN
11648395178_11648395179_11648209429,11648395178,11648395179,11648209429,continue,uturn,0,0,4,2,3,1.390246,103.871436,"A-6VKGGV2GWI2G,A-6VO7X3CWWJAU,A-6VO5XXEGWFWI",SIN
1601748253_1601748233_1579261529,1601748253,1601748233,1579261529,exit roundabout,uturn,0,0,3,2,3,1.29432,103.767154,"A-6VLSDPAGWHKI,A-6VM73QAGWG9K,A-6VLET9GW2IAI",SIN
4606017025_4674980099_4674980098,4606017025,4674980099,4674980098,continue,uturn,0,0,3,2,3,1.378287,103.767059,"A-6VN2VLJG2GW5,A-6VLT7NQWWFF9,A-6VN2VLJG2GW5",SIN
5104278685_5104278684_11781002254,5104278685,5104278684,11781002254,continue,uturn,0,1,3,2,3,1.38658,103.90413,"A-6VLT8HHWWJFG,A-6VLAX33WWIXJ,A-6VOXF2QGWHKL",SIN
5681549999_4612790445_4612790490_4612790508,5681549999,"4612790445,4612790490",4612790508,continue,uturn,0,0,3,2,3,1.439191,103.766745,"A-6VMH6QSW2IJ3,A-6VLGKFSWWFGS,A-6VM5XWCWWHIQ",SIN
6796146858_6796146854_7111444318,6796146858,6796146854,7111444318,continue,uturn,0,0,3,2,3,1.280278,103.860377,"A-6VMAHVHWWJA2,A-6VMT6IPWWEJ7,A-6VM3OFEGWHIG",SIN
7436796742_7436796750_7436796749_8269452952,7436796742,"7436796750,7436796749",8269452952,continue,uturn,0,0,3,2,3,1.330908,103.947946,"A-6VL9LQ8WWHIQ,A-6VKJNGKWWEP2,A-6VNWKMVWWFF9",SIN
7713491419_4486455394_5116140677,7713491419,4486455394,5116140677,continue,uturn,0,1,3,2,3,1.328657,103.939313,"A-6VKOAVMWWGOV,A-6VM649DGWH2A,A-6VKOAVMWWGOV",SIN
7871952829_5187128348_5187128346,7871952829,5187128348,5187128346,continue,uturn,0,0,3,2,3,1.336193,103.89972,"A-6VMFHS2WWGUX,A-6VK8NNIGWEP2,A-6VMG92OGWG5C",SIN
7991678721_1863993255_244487946_7991678720,7991678721,"1863993255,244487946",7991678720,continue,uturn,0,1,4,2,3,1.454475,103.810356,"A-6VLJ88JGWJGJ,LatLngNav-1727937304,LatLngNav-1727937346",SIN
8208637612_11949412557_8208637128_11371595618,8208637612,"11949412557,8208637128",11371595618,continue,uturn,0,0,3,2,3,1.353722,103.735543,"A-6VM757SGWIUM,A-6VL27SKWWE69,A-6VMCDOEGWIAI",SIN
8239321464_1818863541_247653261_8239321463,8239321464,"1818863541,247653261",8239321463,continue,uturn,0,1,4,3,3,1.333175,103.947929,"A-6VMNOBDWWH6W,A-6VOWX7WWWGW6,A-6VKM44QGWHRG",SIN
8417384811_1861193022_6627177106,8417384811,1861193022,6627177106,continue,uturn,0,0,3,2,3,1.334373,103.724401,"A-6VKCFV8WWG9K,A-6VKCFV8WWG9K,A-6VMKVVSGWG9K",SIN
9717617805_244316838_244930790_244490688_244490689_9717617804,9717617805,"244316838,244930790,244490688,244490689",9717617804,continue,uturn,0,1,4,1,3,1.449731,103.821482,"A-6VNNFPFWWEJU,A-6VL44Q8GWG9K,A-6VLBVJPW2ETN",SIN
11029929727_12080164964_12080164965,11029929727,12080164964,12080164965,continue,uturn,0,0,3,2,3,1.33082,103.743023,"A-6VLQHAMGWGBX,A-6VM44JBWWH6E,A-6VLVPIKGWGBX",SIN
2397983524_2397983525_2397983529,2397983524,2397983525,2397983529,continue,uturn,0,0,4,2,3,1.441138,103.840258,"A-6VKJC8RGWIWG,A-6V9PG4PGWFKL,A-6VKENBQGWJUI",SIN
247182585_5243284878_8432731653_8432731652_5215138641_5120077990,247182585,"5243284878,8432731653,8432731652,5215138641",5120077990,continue,uturn,0,1,3,1,3,1.347356,103.898405,"A-6VO2RFWWWEN7,A-6VLGNBFGWHIG,A-6VL67DVWWIJ3",SIN
4486816417_4486816403_4486816404,4486816417,4486816403,4486816404,continue,uturn,0,0,3,2,3,1.342883,103.769813,"[A-6VMEMQFWWF4B, A-6VMEMQFWWF4B, A-6VMEMQFWWF4B],[A-6VMEMQFWWF4B, A-6VMEMQFWWF4B, A-6VMEMQFWWF4B],[A-6VMESWUGWJIC, A-6VMESWUGWJIC, A-6VMESWUGWJIC]",SIN
5233471119_9993955219_9993955223,5233471119,9993955219,9993955223,continue,uturn,0,0,3,2,3,1.282027,103.847087,"A-6VKBMQ5WWIWG,A-6VNEENGGWJ2I,A-6VN6RTXWWH22",SIN
5646398827_308938197_5643502175_5643502184_5643502173_5643502183_5643502174_5643502182_5643502197_5643502198_243465482_5643502206_5643502204_5643502205_5643502200_5643502203_5643502201_5643502199_5643502176,5646398827,"308938197,5643502175,5643502184,5643502173,5643502183,5643502174,5643502182,5643502197,5643502198,243465482,5643502206,5643502204,5643502205,5643502200,5643502203,5643502201,5643502199",5643502176,continue,uturn,0,2,4,2,3,1.36659,103.835772,"A-6VMN3KLGWIWG,A-6VKQHULWWF4B,A-6VO2E8EGWFQW",SIN
6213206315_4723233656_6213206314,6213206315,4723233656,6213206314,continue,uturn,0,2,3,2,3,1.440834,103.838676,"A-6VKKL2PWWIPC,A-6VKAVPGWWJMM,A-6VKDV8RGWIJ3",SIN
8332674649_5113480725_5113480737,8332674649,5113480725,5113480737,continue,uturn,0,1,3,2,3,1.34527,103.964397,"A-6VOXMB4WWJ73,A-6VLUKPSW2HIG,A-6VLUKPSW2HIG",SIN
10761261085_4606931512_243713057_8196667236_6885655534_10761261086,10761261085,"4606931512,243713057,8196667236,6885655534",10761261086,continue,uturn,0,1,4,2,3,1.386397,103.746113,"A-6VMJ9MMWWH2A,A-6VKPSWVWWF4B,A-6VLN234GWHQW",SIN
11747915789_8208619199_11747915796,11747915789,8208619199,11747915796,continue,uturn,0,0,3,2,3,1.367728,103.933828,"A-6VL8WH4GWJMM,A-6VMD57XGWJUI,A-6VKS7HFWWIUJ",SIN
1250103328_10043847924_10043847925,1250103328,10043847924,10043847925,continue,uturn,0,0,3,2,3,1.285401,103.801075,"A-6VKP93GWWEP2,A-6VLFX46WWIXJ,A-6VLRFDEWWG5M",SIN
2145200532_2145200534_2145200530_2145200528,2145200532,"2145200534,2145200530",2145200528,continue,uturn,0,0,3,2,3,1.370823,103.762387,"A-6VMBAKRGWEJU,A-6VLAVQ5GWIXJ,A-6VKKN5GWWJMM",SIN
437138891_240407497_240407900_213010787_229183067_4427352154,437138891,"240407497,240407900,213010787,229183067",4427352154,continue,uturn,0,2,4,1,3,1.387961,103.842037,"A-6VL6IXSGWIPC,A-6VLKP3UGWH6W,A-6VKP2EPWWF44",SIN
5184739568_5184739569_10720469876,5184739568,5184739569,10720469876,continue,uturn,0,0,3,2,3,1.413519,103.808837,"A-6VLNHWLGWJ2I,A-6VKAQ63GWIUJ,A-6VKVANNWWHRG",SIN
5251125271_5251125272_5251125273,5251125271,5251125272,5251125273,continue,uturn,0,0,3,2,3,1.361039,103.842869,"A-6VLPDFIGWG5C,A-6VLPC5RGWEVJ,A-6VLJDH3GWHIQ",SIN
5266930864_5266930863_5266930862,5266930864,5266930863,5266930862,continue,uturn,0,0,3,2,3,1.372383,103.944553,"A-6VMB5JGGWFKA,A-6VKVP3LGWJGJ,A-6VL2TU5GWEJU",SIN
5497124463_4736876949_1788565898_1845371699_244316832_5497127242,5497124463,"4736876949,1788565898,1845371699,244316832",5497127242,continue,uturn,0,2,4,1,3,1.447451,103.822521,"LatLngNav-1727941109803,A-6VLSFI5GWJFG,A-6VM8S2CWWEVJ",SIN
6138753842_6138753840_2584495504_4715846684,6138753842,"6138753840,2584495504",4715846684,continue,uturn,0,1,3,2,3,1.311541,103.631537,"A-6VKGFC8WWJUI,A-6VKA5SFWWE28,LatLngNav-1727914969",SIN
6265224152_1538211566_2668120441_2668120439,6265224152,"1538211566,2668120441",2668120439,continue,uturn,0,1,3,2,3,1.327129,103.839968,"A-6VKLP9VGWGBX,A-6VKEUUXWWI2G,A-6VLV2MMWWHRO",SIN
7436357404_7436357403_10002242942,7436357404,7436357403,10002242942,continue,uturn,0,0,3,2,3,1.296009,103.805567,"A-6VNI4TMGWEJU,A-6VNI4TMGWEJU,A-6VN59OGGWIWG",SIN
